filename,fold,target,category,esc10,src_file,take
4-188191-C-29.wav,4,29,drinking_sipping,FALSE,188191,C
4-188595-A-29.wav,4,29,drinking_sipping,FALSE,188595,A
4-188878-A-30.wav,4,30,door_wood_knock,FALSE,188878,A
4-191015-A-43.wav,4,43,car_horn,FALSE,191015,A
4-191246-A-7.wav,4,7,insects,FALSE,191246,A
4-191246-B-7.wav,4,7,insects,FALSE,191246,B
4-191687-A-0.wav,4,0,dog,TRUE,191687,A
4-192068-A-31.wav,4,31,mouse_click,FALSE,192068,A
4-192236-A-0.wav,4,0,dog,TRUE,192236,A
4-194754-A-0.wav,4,0,dog,TRUE,194754,A
4-194808-A-29.wav,4,29,drinking_sipping,FALSE,194808,A
4-194979-A-25.wav,4,25,footsteps,FALSE,194979,A
4-194981-A-25.wav,4,25,footsteps,FALSE,194981,A
4-195305-A-31.wav,4,31,mouse_click,FALSE,195305,A
4-198962-A-25.wav,4,25,footsteps,FALSE,198962,A
4-198962-B-25.wav,4,25,footsteps,FALSE,198962,B
4-199261-A-0.wav,4,0,dog,TRUE,199261,A
4-201300-A-31.wav,4,31,mouse_click,FALSE,201300,A
4-201800-A-31.wav,4,31,mouse_click,FALSE,201800,A
4-202298-A-31.wav,4,31,mouse_click,FALSE,202298,A
4-204202-A-29.wav,4,29,drinking_sipping,FALSE,204202,A
4-204612-A-31.wav,4,31,mouse_click,FALSE,204612,A
4-204683-A-31.wav,4,31,mouse_click,FALSE,204683,A
4-207124-A-0.wav,4,0,dog,TRUE,207124,A
4-210309-A-31.wav,4,31,mouse_click,FALSE,210309,A
4-210593-A-29.wav,4,29,drinking_sipping,FALSE,210593,A
4-211502-A-30.wav,4,30,door_wood_knock,FALSE,211502,A
4-213193-A-29.wav,4,29,drinking_sipping,FALSE,213193,A
4-216211-A-14.wav,4,14,chirping_birds,FALSE,216211,A
4-218304-A-25.wav,4,25,footsteps,FALSE,218304,A
4-218304-B-25.wav,4,25,footsteps,FALSE,218304,B
4-223125-A-14.wav,4,14,chirping_birds,FALSE,223125,A
4-223127-A-14.wav,4,14,chirping_birds,FALSE,223127,A
4-251959-A-47.wav,4,47,airplane,FALSE,251959,A
4-255371-A-47.wav,4,47,airplane,FALSE,255371,A
4-261068-A-30.wav,4,30,door_wood_knock,FALSE,261068,A
5-117773-A-16.wav,5,16,wind,FALSE,117773,A
5-157204-A-16.wav,5,16,wind,FALSE,157204,A
5-157204-B-16.wav,5,16,wind,FALSE,157204,B
5-161270-A-33.wav,5,33,door_wood_creaks,FALSE,161270,A
5-161270-B-33.wav,5,33,door_wood_creaks,FALSE,161270,B
5-169983-A-5.wav,5,5,cat,FALSE,169983,A
5-172299-A-5.wav,5,5,cat,FALSE,172299,A
5-172639-A-5.wav,5,5,cat,FALSE,172639,A
5-173568-A-33.wav,5,33,door_wood_creaks,FALSE,173568,A
5-177614-A-5.wav,5,5,cat,FALSE,177614,A
5-177779-A-33.wav,5,33,door_wood_creaks,FALSE,177779,A
5-178997-A-24.wav,5,24,coughing,FALSE,178997,A
5-179496-A-16.wav,5,16,wind,FALSE,179496,A
5-179496-B-16.wav,5,16,wind,FALSE,179496,B
5-179860-A-43.wav,5,43,car_horn,FALSE,179860,A
5-179863-A-43.wav,5,43,car_horn,FALSE,179863,A
5-179865-A-43.wav,5,43,car_horn,FALSE,179865,A
5-179866-A-43.wav,5,43,car_horn,FALSE,179866,A
5-179868-A-43.wav,5,43,car_horn,FALSE,179868,A
5-180156-A-43.wav,5,43,car_horn,FALSE,180156,A
5-180156-B-43.wav,5,43,car_horn,FALSE,180156,B
5-180156-C-43.wav,5,43,car_horn,FALSE,180156,C
5-181458-A-33.wav,5,33,door_wood_creaks,FALSE,181458,A
5-184871-A-24.wav,5,24,coughing,FALSE,184871,A
5-187444-A-33.wav,5,33,door_wood_creaks,FALSE,187444,A
5-187979-A-21.wav,5,21,sneezing,TRUE,187979,A
5-188606-A-33.wav,5,33,door_wood_creaks,FALSE,188606,A
5-191497-A-33.wav,5,33,door_wood_creaks,FALSE,191497,A
5-194533-A-21.wav,5,21,sneezing,TRUE,194533,A
5-194932-A-7.wav,5,7,insects,FALSE,194932,A
5-195517-A-7.wav,5,7,insects,FALSE,195517,A
5-195518-A-7.wav,5,7,insects,FALSE,195518,A
5-197446-A-7.wav,5,7,insects,FALSE,197446,A
5-198278-A-7.wav,5,7,insects,FALSE,198278,A
5-198278-B-7.wav,5,7,insects,FALSE,198278,B
5-198278-C-7.wav,5,7,insects,FALSE,198278,C
5-201274-A-21.wav,5,21,sneezing,TRUE,201274,A
5-202220-A-21.wav,5,21,sneezing,TRUE,202220,A
5-203128-A-0.wav,5,0,dog,TRUE,203128,A
5-203128-B-0.wav,5,0,dog,TRUE,203128,B
5-204114-A-29.wav,5,29,drinking_sipping,FALSE,204114,A
5-204604-A-24.wav,5,24,coughing,FALSE,204604,A
5-205090-A-32.wav,5,32,keyboard_typing,FALSE,205090,A
5-207681-A-24.wav,5,24,coughing,FALSE,207681,A
5-207836-A-29.wav,5,29,drinking_sipping,FALSE,207836,A
5-207836-B-29.wav,5,29,drinking_sipping,FALSE,207836,B
5-207836-C-29.wav,5,29,drinking_sipping,FALSE,207836,C
5-207836-D-29.wav,5,29,drinking_sipping,FALSE,207836,D
5-208030-A-0.wav,5,0,dog,TRUE,208030,A
5-208761-A-24.wav,5,24,coughing,FALSE,208761,A
5-209719-A-24.wav,5,24,coughing,FALSE,209719,A
5-211197-A-24.wav,5,24,coughing,FALSE,211197,A
5-212454-A-0.wav,5,0,dog,TRUE,212454,A
5-213855-A-0.wav,5,0,dog,TRUE,213855,A
5-214759-A-5.wav,5,5,cat,FALSE,214759,A
5-214759-B-5.wav,5,5,cat,FALSE,214759,B
5-215005-A-32.wav,5,32,keyboard_typing,FALSE,215005,A
5-215445-A-47.wav,5,47,airplane,FALSE,215445,A
5-215447-A-47.wav,5,47,airplane,FALSE,215447,A
5-215449-A-47.wav,5,47,airplane,FALSE,215449,A
5-216131-A-32.wav,5,32,keyboard_typing,FALSE,216131,A
5-217158-A-0.wav,5,0,dog,TRUE,217158,A
5-217186-A-16.wav,5,16,wind,FALSE,217186,A
5-217186-B-16.wav,5,16,wind,FALSE,217186,B
5-217186-C-16.wav,5,16,wind,FALSE,217186,C
5-218980-A-30.wav,5,30,door_wood_knock,FALSE,218980,A
5-218981-A-30.wav,5,30,door_wood_knock,FALSE,218981,A
5-219318-A-31.wav,5,31,mouse_click,FALSE,219318,A
5-220026-A-21.wav,5,21,sneezing,TRUE,220026,A
5-220027-A-21.wav,5,21,sneezing,TRUE,220027,A
5-221518-A-21.wav,5,21,sneezing,TRUE,221518,A
5-221593-A-21.wav,5,21,sneezing,TRUE,221593,A
5-222894-A-32.wav,5,32,keyboard_typing,FALSE,222894,A
5-223099-A-32.wav,5,32,keyboard_typing,FALSE,223099,A
5-223099-B-32.wav,5,32,keyboard_typing,FALSE,223099,B
5-223103-A-31.wav,5,31,mouse_click,FALSE,223103,A
5-223317-A-31.wav,5,31,mouse_click,FALSE,223317,A
5-231762-A-0.wav,5,0,dog,TRUE,231762,A
5-232802-A-31.wav,5,31,mouse_click,FALSE,232802,A
5-233019-A-31.wav,5,31,mouse_click,FALSE,233019,A
5-233787-A-7.wav,5,7,insects,FALSE,233787,A
5-234263-A-25.wav,5,25,footsteps,FALSE,234263,A
5-234855-A-25.wav,5,25,footsteps,FALSE,234855,A
5-234923-A-32.wav,5,32,keyboard_typing,FALSE,234923,A
5-235644-A-30.wav,5,30,door_wood_knock,FALSE,235644,A
5-235956-A-47.wav,5,47,airplane,FALSE,235956,A
5-237315-A-31.wav,5,31,mouse_click,FALSE,237315,A
5-238926-A-31.wav,5,31,mouse_click,FALSE,238926,A
5-242490-A-14.wav,5,14,chirping_birds,FALSE,242490,A
5-242491-A-14.wav,5,14,chirping_birds,FALSE,242491,A
5-243025-A-25.wav,5,25,footsteps,FALSE,243025,A
5-243036-A-29.wav,5,29,drinking_sipping,FALSE,243036,A
5-243448-A-14.wav,5,14,chirping_birds,FALSE,243448,A
5-243449-A-14.wav,5,14,chirping_birds,FALSE,243449,A
5-243450-A-14.wav,5,14,chirping_birds,FALSE,243450,A
5-243459-A-14.wav,5,14,chirping_birds,FALSE,243459,A
5-243459-B-14.wav,5,14,chirping_birds,FALSE,243459,B
5-243635-A-29.wav,5,29,drinking_sipping,FALSE,243635,A
5-244178-A-32.wav,5,32,keyboard_typing,FALSE,244178,A
5-244310-A-25.wav,5,25,footsteps,FALSE,244310,A
5-244651-A-31.wav,5,31,mouse_click,FALSE,244651,A
5-250026-A-30.wav,5,30,door_wood_knock,FALSE,250026,A
5-250026-B-30.wav,5,30,door_wood_knock,FALSE,250026,B
5-251426-A-30.wav,5,30,door_wood_knock,FALSE,251426,A
5-251426-B-30.wav,5,30,door_wood_knock,FALSE,251426,B
5-251489-A-24.wav,5,24,coughing,FALSE,251489,A
5-251957-A-47.wav,5,47,airplane,FALSE,251957,A
5-251962-A-47.wav,5,47,airplane,FALSE,251962,A
5-251963-A-47.wav,5,47,airplane,FALSE,251963,A
5-251971-A-47.wav,5,47,airplane,FALSE,251971,A
5-256452-A-5.wav,5,5,cat,FALSE,256452,A
5-256512-A-30.wav,5,30,door_wood_knock,FALSE,256512,A
5-257839-A-14.wav,5,14,chirping_birds,FALSE,257839,A
5-259169-A-5.wav,5,5,cat,FALSE,259169,A
5-259640-A-29.wav,5,29,drinking_sipping,FALSE,259640,A
5-263490-A-25.wav,5,25,footsteps,FALSE,263490,A
5-263491-A-25.wav,5,25,footsteps,FALSE,263491,A
5-263501-A-25.wav,5,25,footsteps,FALSE,263501,A
5-51149-A-25.wav,5,25,footsteps,FALSE,51149,A
5-9032-A-0.wav,5,0,dog,TRUE,9032,A
